trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,stop_headsign,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_desc,agency_name,agency_url,agency_timezone,agency_lang,agency_phone,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
262718858,6:02:00,6:02:00,de:12065:900203772::2,0,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718858,6:03:00,6:03:00,de:12065:900203778::1,1,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718858,6:05:00,6:05:00,de:12065:900203773::1,2,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718858,6:06:00,6:06:00,de:12065:900203886::1,3,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718858,6:08:00,6:08:00,de:12065:900203967::1,4,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718858,6:10:00,6:10:00,de:12065:900203969::1,5,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718858,6:15:00,6:15:00,de:12065:900203984::1,6,0,0,,15068_3,274,"steinförde,_großmenow",1.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718852,11:20:00,11:20:00,de:12065:900203772::2,0,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718852,11:21:00,11:21:00,de:12065:900203778::1,1,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718852,11:23:00,11:23:00,de:12065:900203773::1,2,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718852,11:24:00,11:24:00,de:12065:900203886::1,3,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718852,11:26:00,11:26:00,de:12065:900203967::1,4,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718852,11:28:00,11:28:00,de:12065:900203968::1,5,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718852,11:31:00,11:31:00,de:12065:900203969::1,6,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718852,11:36:00,11:36:00,de:12065:900203984::1,7,0,0,,15068_3,1132,"steinförde,_großmenow",11.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718849,12:30:00,12:30:00,de:12065:900203777::1,0,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_schule",bushalt_bergstraße_vor_berliner_straße,53.176475,13.141332,0,,0,,"4052_fürstenberg_(havel),_schule",4.0
262718849,12:33:00,12:33:00,de:12065:900203772::2,1,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718849,12:34:00,12:34:00,de:12065:900203778::1,2,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718849,12:36:00,12:36:00,de:12065:900203773::1,3,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718849,12:37:00,12:37:00,de:12065:900203886::1,4,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718849,12:39:00,12:39:00,de:12065:900203967::1,5,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718849,12:41:00,12:41:00,de:12065:900203968::1,6,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718849,12:44:00,12:44:00,de:12065:900203969::1,7,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718849,12:49:00,12:49:00,de:12065:900203984::1,8,0,0,,15068_3,274,"steinförde,_großmenow",13.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718848,13:20:00,13:20:00,de:12065:900203777::1,0,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_schule",bushalt_bergstraße_vor_berliner_straße,53.176475,13.141332,0,,0,,"4052_fürstenberg_(havel),_schule",4.0
262718848,13:23:00,13:23:00,de:12065:900203772::2,1,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718848,13:24:00,13:24:00,de:12065:900203778::1,2,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718848,13:26:00,13:26:00,de:12065:900203773::1,3,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718848,13:27:00,13:27:00,de:12065:900203886::1,4,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718848,13:29:00,13:29:00,de:12065:900203967::1,5,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718848,13:31:00,13:31:00,de:12065:900203968::1,6,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718848,13:34:00,13:34:00,de:12065:900203969::1,7,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718848,13:39:00,13:39:00,de:12065:900203984::1,8,0,0,,15068_3,274,"steinförde,_großmenow",15.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718851,15:20:00,15:20:00,de:12065:900203772::2,0,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718851,15:21:00,15:21:00,de:12065:900203778::1,1,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718851,15:23:00,15:23:00,de:12065:900203773::1,2,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718851,15:24:00,15:24:00,de:12065:900203886::1,3,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718851,15:26:00,15:26:00,de:12065:900203967::1,4,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718851,15:28:00,15:28:00,de:12065:900203968::1,5,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718851,15:31:00,15:31:00,de:12065:900203969::1,6,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718851,15:36:00,15:36:00,de:12065:900203984::1,7,0,0,,15068_3,1132,"steinförde,_großmenow",19.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718854,15:22:00,15:22:00,de:12065:900203772::2,0,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718854,15:23:00,15:23:00,de:12065:900203778::1,1,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718854,15:25:00,15:25:00,de:12065:900203773::1,2,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718854,15:26:00,15:26:00,de:12065:900203886::1,3,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718854,15:28:00,15:28:00,de:12065:900203967::1,4,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718854,15:30:00,15:30:00,de:12065:900203968::1,5,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718854,15:33:00,15:33:00,de:12065:900203969::1,6,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718854,15:38:00,15:38:00,de:12065:900203984::1,7,0,0,,15068_3,274,"steinförde,_großmenow",21.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718853,16:00:00,16:00:00,de:12065:900203772::2,0,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718853,16:01:00,16:01:00,de:12065:900203778::1,1,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718853,16:03:00,16:03:00,de:12065:900203773::1,2,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718853,16:04:00,16:04:00,de:12065:900203886::1,3,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718853,16:06:00,16:06:00,de:12065:900203967::1,4,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718853,16:08:00,16:08:00,de:12065:900203968::1,5,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718853,16:11:00,16:11:00,de:12065:900203969::1,6,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718853,16:16:00,16:16:00,de:12065:900203984::1,7,0,0,,15068_3,274,"steinförde,_großmenow",23.0,0,,1763,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718847,14:20:00,14:20:00,de:12065:900203777::1,0,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_schule",bushalt_bergstraße_vor_berliner_straße,53.176475,13.141332,0,,0,,"4052_fürstenberg_(havel),_schule",4.0
262718847,14:23:00,14:23:00,de:12065:900203772::2,1,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
262718847,14:24:00,14:24:00,de:12065:900203778::1,2,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_markt",bushalt_markt_vor_brandstraße,53.18523,13.144512,0,,0,,"4052_fürstenberg_(havel),_markt",4.0
262718847,14:26:00,14:26:00,de:12065:900203773::1,3,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_tunnel",bushalt_gelderner_straße_vor_kiefernweg,53.191016,13.141724,0,,0,,"4052_fürstenberg_(havel),_tunnel",4.0
262718847,14:27:00,14:27:00,de:12065:900203886::1,4,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_röblinsee_nord",bushalt_kiefernweg_hinter_kreuzung,53.190993,13.128139,0,,0,,"4052_fürstenberg_(havel),_röblinsee_nord",4.0
262718847,14:29:00,14:29:00,de:12065:900203967::1,5,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_steinhavelmühle",bushalt_steinhavelstraße_richtung_westen,53.193811,13.106253,0,,0,,"4051_fürstenberg_(havel),_steinhavelmühle",4.0
262718847,14:31:00,14:31:00,de:12065:900203968::1,6,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_kleinmenow",bushalt_kleinmenower_straße_in_der_wendeschleife,53.199697,13.082898,0,,0,,"4051_steinförde,_kleinmenow",4.0
262718847,14:34:00,14:34:00,de:12065:900203969::1,7,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_brücke",bushalt_steinerne_furth_richtung_westen,53.187947,13.090547,0,,0,,"4051_steinförde,_brücke",4.0
262718847,14:39:00,14:39:00,de:12065:900203984::1,8,0,0,,15068_3,274,"steinförde,_großmenow",25.0,0,,1764,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"steinförde,_großmenow",bushalt_großmenower_straße_hinter_am_ellbogensee,53.194556,13.043504,0,,0,,"4051_steinförde,_großmenow",4.0
262718857,6:35:00,6:35:00,de:12065:900203772::2,0,0,0,,15068_3,274,"steinförde,_großmenow",3.0,0,,1762,0,0,32,848,,bus,,,,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,europe/berlin,de,,,"fürstenberg_(havel),_bahnhof",bushalt_bahnhofstraße_hinter_schützenstraße_position_2,53.186056,13.140349,0,,1,,"4052_fürstenberg_(havel),_bahnhof",4.0
