area_id,locality,neighborhood,year,data_type,crime_type_german,crime_type_english,category,absolute_cases,frequency_100k,population_base,value,severity_weight
10000.0,Mitte,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,110.0,,,110.0,4.5
10000.0,Mitte,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,253.0,,,253.0,4.0
10000.0,Mitte,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,7107.0,,,7107.0,3.5
10000.0,Mitte,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,4594.0,,,4594.0,1.5
10000.0,Mitte,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,2078.0,,,2078.0,3.0
10000.0,Mitte,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,2638.0,,,2638.0,2.5
10000.0,Mitte,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,1245.0,,,1245.0,1.0
10000.0,Mitte,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,15078.0,,,15078.0,2.0
10000.0,Mitte,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,5256.0,,,5256.0,1.5
10000.0,Mitte,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,1265.0,,,1265.0,3.5
10000.0,Mitte,Mitte,2015,cases,Raub,Robbery,Violent Crime,1040.0,,,1040.0,4.0
10000.0,Mitte,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,1923.0,,,1923.0,4.5
10000.0,Mitte,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,589.0,,,589.0,4.5
10000.0,Mitte,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,46613.0,,,46613.0,2.0
10000.0,Mitte,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,4846.0,,,4846.0,2.5
10000.0,Mitte,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,98046.0,,,98046.0,1.0
10000.0,Mitte,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,509.0,,,509.0,3.0
10000.0,Mitte,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,31.0,,31.0,4.5
10000.0,Mitte,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,70.0,,70.0,4.0
10000.0,Mitte,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1978.0,,1978.0,3.5
10000.0,Mitte,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,1278.0,,1278.0,1.5
10000.0,Mitte,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,578.0,,578.0,3.0
10000.0,Mitte,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,734.0,,734.0,2.5
10000.0,Mitte,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,337.0,,337.0,1.0
10000.0,Mitte,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,4196.0,,4196.0,2.0
10000.0,Mitte,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1463.0,,1463.0,1.5
10000.0,Mitte,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,352.0,,352.0,3.5
10000.0,Mitte,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,289.0,,289.0,4.0
10000.0,Mitte,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,535.0,,535.0,4.5
10000.0,Mitte,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,164.0,,164.0,4.5
10000.0,Mitte,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,12971.0,,12971.0,2.0
10000.0,Mitte,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,1348.0,,1348.0,2.5
10000.0,Mitte,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,26957.0,,26957.0,1.0
10000.0,Mitte,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,142.0,,142.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,44.0,,,44.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,186.0,,,186.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2841.0,,,2841.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,995.0,,,995.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,875.0,,,875.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,367.0,,,367.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,505.0,,,505.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,5720.0,,,5720.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2655.0,,,2655.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,684.0,,,684.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Raub,Robbery,Violent Crime,222.0,,,222.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,534.0,,,534.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,121.0,,,121.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,9624.0,,,9624.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1941.0,,,1941.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,23245.0,,,23245.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,584.0,,,584.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,17.0,,17.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,72.0,,72.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1105.0,,1105.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,387.0,,387.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,340.0,,340.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,143.0,,143.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,181.0,,181.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2225.0,,2225.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1033.0,,1033.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,266.0,,266.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,86.0,,86.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,208.0,,208.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,47.0,,47.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,3743.0,,3743.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,755.0,,755.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,9041.0,,9041.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,227.0,,227.0,3.0
101001.0,Marzahn Nord,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,8.0,,,8.0,4.5
101001.0,Marzahn Nord,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,24.0,,,24.0,4.0
101001.0,Marzahn Nord,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,341.0,,,341.0,3.5
101001.0,Marzahn Nord,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,82.0,,,82.0,1.5
101001.0,Marzahn Nord,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,106.0,,,106.0,3.0
101001.0,Marzahn Nord,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,39.0,,,39.0,2.5
101001.0,Marzahn Nord,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,57.0,,,57.0,1.0
101001.0,Marzahn Nord,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,631.0,,,631.0,2.0
101001.0,Marzahn Nord,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,259.0,,,259.0,1.5
101001.0,Marzahn Nord,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,21.0,,,21.0,3.5
101001.0,Marzahn Nord,Mitte,2015,cases,Raub,Robbery,Violent Crime,26.0,,,26.0,4.0
101001.0,Marzahn Nord,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,56.0,,,56.0,4.5
101001.0,Marzahn Nord,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,16.0,,,16.0,4.5
101001.0,Marzahn Nord,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,641.0,,,641.0,2.0
101001.0,Marzahn Nord,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,113.0,,,113.0,2.5
101001.0,Marzahn Nord,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,1961.0,,,1961.0,1.0
101001.0,Marzahn Nord,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,43.0,,,43.0,3.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,34.0,,34.0,4.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,103.0,,103.0,4.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1460.0,,1460.0,3.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,351.0,,351.0,1.5
101001.0,Marzahn Nord,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,454.0,,454.0,3.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,167.0,,167.0,2.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,244.0,,244.0,1.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2701.0,,2701.0,2.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1109.0,,1109.0,1.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,90.0,,90.0,3.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,111.0,,111.0,4.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,240.0,,240.0,4.5
101001.0,Marzahn Nord,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,68.0,,68.0,4.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,2744.0,,2744.0,2.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,484.0,,484.0,2.5
101001.0,Marzahn Nord,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,8393.0,,8393.0,1.0
101001.0,Marzahn Nord,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,184.0,,184.0,3.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,9.0,,,9.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,39.0,,,39.0,4.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,670.0,,,670.0,3.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,128.0,,,128.0,1.5
101002.0,Marzahn Mitte,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,180.0,,,180.0,3.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,69.0,,,69.0,2.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,54.0,,,54.0,1.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,1255.0,,,1255.0,2.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,494.0,,,494.0,1.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,62.0,,,62.0,3.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Raub,Robbery,Violent Crime,50.0,,,50.0,4.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,133.0,,,133.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,26.0,,,26.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1887.0,,,1887.0,2.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,447.0,,,447.0,2.5
101002.0,Marzahn Mitte,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,4894.0,,,4894.0,1.0
101002.0,Marzahn Mitte,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,135.0,,,135.0,3.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,19.0,,19.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,83.0,,83.0,4.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1431.0,,1431.0,3.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,273.0,,273.0,1.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,384.0,,384.0,3.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,147.0,,147.0,2.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,115.0,,115.0,1.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2680.0,,2680.0,2.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1055.0,,1055.0,1.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,132.0,,132.0,3.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,107.0,,107.0,4.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,284.0,,284.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,56.0,,56.0,4.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,4030.0,,4030.0,2.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,955.0,,955.0,2.5
101002.0,Marzahn Mitte,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,10451.0,,10451.0,1.0
101002.0,Marzahn Mitte,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,288.0,,288.0,3.0
101003.0,Marzahn Süd,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,6.0,,,6.0,4.5
101003.0,Marzahn Süd,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,25.0,,,25.0,4.0
101003.0,Marzahn Süd,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,333.0,,,333.0,3.5
101003.0,Marzahn Süd,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,87.0,,,87.0,1.5
101003.0,Marzahn Süd,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,91.0,,,91.0,3.0
101003.0,Marzahn Süd,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,44.0,,,44.0,2.5
101003.0,Marzahn Süd,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,59.0,,,59.0,1.0
101003.0,Marzahn Süd,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,722.0,,,722.0,2.0
101003.0,Marzahn Süd,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,379.0,,,379.0,1.5
101003.0,Marzahn Süd,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,112.0,,,112.0,3.5
101003.0,Marzahn Süd,Mitte,2015,cases,Raub,Robbery,Violent Crime,39.0,,,39.0,4.0
101003.0,Marzahn Süd,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,64.0,,,64.0,4.5
101003.0,Marzahn Süd,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,18.0,,,18.0,4.5
101003.0,Marzahn Süd,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1774.0,,,1774.0,2.0
101003.0,Marzahn Süd,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,383.0,,,383.0,2.5
101003.0,Marzahn Süd,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,3900.0,,,3900.0,1.0
101003.0,Marzahn Süd,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,126.0,,,126.0,3.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,16.0,,16.0,4.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,67.0,,67.0,4.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,897.0,,897.0,3.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,234.0,,234.0,1.5
101003.0,Marzahn Süd,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,245.0,,245.0,3.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,119.0,,119.0,2.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,159.0,,159.0,1.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,1946.0,,1946.0,2.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1021.0,,1021.0,1.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,302.0,,302.0,3.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,105.0,,105.0,4.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,172.0,,172.0,4.5
101003.0,Marzahn Süd,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,49.0,,49.0,4.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,4780.0,,4780.0,2.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,1032.0,,1032.0,2.5
101003.0,Marzahn Süd,Mitte,2015,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,10509.0,,10509.0,1.0
101003.0,Marzahn Süd,Mitte,2015,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,340.0,,340.0,3.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Brand- stiftung,Arson,Property Crime,4.0,,,4.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,28.0,,,28.0,4.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,606.0,,,606.0,3.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,122.0,,,122.0,1.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,200.0,,,200.0,3.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,81.0,,,81.0,2.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,108.0,,,108.0,1.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Kieztaten,Neighborhood Crimes,Public Order,1257.0,,,1257.0,2.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,537.0,,,537.0,1.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,47.0,,,47.0,3.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Raub,Robbery,Violent Crime,33.0,,,33.0,4.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,106.0,,,106.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,16.0,,,16.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1591.0,,,1591.0,2.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,262.0,,,262.0,2.5
102004.0,Hellersdorf Nord,Mitte,2015,cases,Straftaten -insgesamt-,Total Crimes,Overall,4085.0,,,4085.0,1.0
102004.0,Hellersdorf Nord,Mitte,2015,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,73.0,,,73.0,3.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Brand- stiftung,Arson,Property Crime,,12.0,,12.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,82.0,,82.0,4.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1768.0,,1768.0,3.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,356.0,,356.0,1.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,583.0,,583.0,3.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,236.0,,236.0,2.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,315.0,,315.0,1.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Kieztaten,Neighborhood Crimes,Public Order,,3667.0,,3667.0,2.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1566.0,,1566.0,1.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,137.0,,137.0,3.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Raub,Robbery,Violent Crime,,96.0,,96.0,4.0
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,309.0,,309.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,47.0,,47.0,4.5
102004.0,Hellersdorf Nord,Mitte,2015,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,4641.0,,4641.0,2.0
